Entity,Code,Day,0-17_fully,18-29_fully,25-49_fully,35-44_fully,45-54_fully,50-54_fully,40-49_fully,30-39_fully,25-34_fully,18-24_fully,50-59_fully,55-64_fully,60-69_fully,60-64_fully,55-59_fully,65-69_fully,70-74_fully,75+_fully,80+_fully,75-79_fully,70-79_fully,65-74_fully,12-17_fully,0-9_fully,10-19_fully,20-29_fully,12-15_fully,16-19_fully,5-11_fully,90-99_fully,80-89_fully,0-4_fully,15-17_fully,5-9_fully,10-14_fully
Romania,ROU,2021-10-29,,,38.96,,,,,,,36.23,45.17,,43.32,,,,,,21.21,,39.77,,,,,,,,,,,,,,
Romania,ROU,2021-11-05,,,40.53,,,,,,,38.1,46.81,,44.57,,,,,,21.78,,40.81,,,,,,,,,,,,,,
Romania,ROU,2021-11-12,,,42.42,,,,,,,40.1,48.99,,46.42,,,,,,22.63,,42.42,,,,,,,,,,,,,,
Romania,ROU,2021-11-19,,,44.42,,,,,,,42.44,51.26,,48.34,,,,,,23.58,,44.17,,,,,,,,,,,,,,
Romania,ROU,2021-11-26,,,45.58,,,,,,,43.88,52.53,,49.54,,,,,,24.26,,45.37,,,,,,,,,,,,,,
Slovakia,SVK,2021-01-08,,,0,,,,,,,0,0,,0,,,,,,0,,0,,,,,,,,,,,,,,
Slovakia,SVK,2021-01-15,,,0,,,,,,,0,0,,0,,,,,,0,,0,,,,,,,,,,,,,,
Slovakia,SVK,2021-01-22,,,0.07,,,,,,,0.01,0.09,,0.07,,,,,,0.01,,0.02,,,,,,,,,,,,,,
Slovakia,SVK,2021-01-29,,,0.24,,,,,,,0.07,0.34,,0.23,,,,,,0.04,,0.1,,,,,,,,,,,,,,
Slovakia,SVK,2021-02-05,,,0.8,,,,,,,0.28,1.12,,0.77,,,,,,0.13,,0.32,,,,,,,,,,,,,,
Slovakia,SVK,2021-02-12,,,1.55,,,,,,,0.66,2.2,,1.49,,,,,,0.28,,0.64,,,,,,,,,,,,,,
Slovakia,SVK,2021-02-19,,,2.31,,,,,,,1.17,3.26,,2.19,,,,,,0.87,,1.06,,,,,,,,,,,,,,
Slovakia,SVK,2021-02-26,,,2.74,,,,,,,1.6,3.84,,2.71,,,,,,8.3,,2.65,,,,,,,,,,,,,,
Slovakia,SVK,2021-03-05,,,2.95,,,,,,,1.82,4.13,,3.11,,,,,,17.76,,7.41,,,,,,,,,,,,,,
Slovakia,SVK,2021-03-12,,,3.21,,,,,,,2.12,4.51,,3.62,,,,,,24.11,,10.74,,,,,,,,,,,,,,
Slovakia,SVK,2021-03-19,,,3.42,,,,,,,2.29,5.08,,4.46,,,,,,26.48,,12.18,,,,,,,,,,,,,,
Slovakia,SVK,2021-03-26,,,3.62,,,,,,,2.47,5.4,,4.84,,,,,,28.48,,13.28,,,,,,,,,,,,,,
Slovakia,SVK,2021-04-02,,,3.71,,,,,,,2.51,5.56,,5.05,,,,,,29.11,,13.66,,,,,,,,,,,,,,
Slovakia,SVK,2021-04-09,,,3.84,,,,,,,2.58,5.79,,5.49,,,,,,30.47,,17.65,,,,,,,,,,,,,,
Slovakia,SVK,2021-04-16,,,4,,,,,,,2.66,6.09,,6.02,,,,,,34.06,,28.44,,,,,,,,,,,,,,
Slovakia,SVK,2021-04-23,,,4.59,,,,,,,2.8,7.01,,7.1,,,,,,41.48,,39.24,,,,,,,,,,,,,,
Slovakia,SVK,2021-04-30,,,5.06,,,,,,,2.91,7.7,,11.28,,,,,,43.81,,47.51,,,,,,,,,,,,,,
Slovakia,SVK,2021-05-07,,,5.93,,,,,,,3.08,8.73,,15.98,,,,,,45.42,,52.03,,,,,,,,,,,,,,
Slovakia,SVK,2021-05-14,,,7.28,,,,,,,3.5,10.52,,19.86,,,,,,46.83,,54.57,,,,,,,,,,,,,,
Slovakia,SVK,2021-05-21,,,7.96,,,,,,,3.78,11.49,,27.14,,,,,,47.97,,57.18,,,,,,,,,,,,,,
Slovakia,SVK,2021-05-28,,,8.89,,,,,,,4.42,12.88,,35.07,,,,,,49.36,,60.03,,,,,,,,,,,,,,
Slovakia,SVK,2021-06-04,,,10.61,,,,,,,5.65,17.41,,42.78,,,,,,50.86,,62.62,,,,,,,,,,,,,,
Slovakia,SVK,2021-06-11,,,13.6,,,,,,,7.05,25.2,,48.99,,,,,,52.07,,64.44,,,,,,,,,,,,,,
Slovakia,SVK,2021-06-18,,,18.21,,,,,,,9.45,33.04,,52.06,,,,,,53.23,,66.1,,,,,,,,,,,,,,
Slovakia,SVK,2021-06-25,,,23.97,,,,,,,12.56,38.62,,53.95,,,,,,54.01,,67.25,,,,,,,,,,,,,,
Slovakia,SVK,2021-07-02,,,28.51,,,,,,,16.39,42.4,,55.53,,,,,,54.88,,68.39,,,,,,,,,,,,,,
Slovakia,SVK,2021-07-09,,,31.9,,,,,,,20.04,44.69,,56.73,,,,,,55.58,,69.33,,,,,,,,,,,,,,
Slovakia,SVK,2021-07-16,,,34.39,,,,,,,23.72,46.35,,57.75,,,,,,56.12,,70.06,,,,,,,,,,,,,,
Slovakia,SVK,2021-07-23,,,36,,,,,,,26.35,47.39,,58.51,,,,,,56.63,,70.68,,,,,,,,,,,,,,
Slovakia,SVK,2021-07-30,,,37.57,,,,,,,29.27,48.63,,59.32,,,,,,57.14,,71.27,,,,,,,,,,,,,,
Slovakia,SVK,2021-08-06,,,39.09,,,,,,,32.25,49.83,,59.99,,,,,,57.48,,71.75,,,,,,,,,,,,,,
Slovakia,SVK,2021-08-13,,,40.41,,,,,,,34.56,50.92,,60.67,,,,,,57.93,,72.26,,,,,,,,,,,,,,
Slovakia,SVK,2021-08-20,,,41.37,,,,,,,36.13,51.74,,61.19,,,,,,58.28,,72.67,,,,,,,,,,,,,,
Slovakia,SVK,2021-08-27,,,42.12,,,,,,,37.3,52.45,,61.69,,,,,,58.6,,73.04,,,,,,,,,,,,,,
Slovakia,SVK,2021-09-03,,,42.74,,,,,,,38.3,53.03,,62.12,,,,,,58.89,,73.4,,,,,,,,,,,,,,
Slovakia,SVK,2021-09-10,,,43.31,,,,,,,39.17,53.55,,62.49,,,,,,59.17,,73.74,,,,,,,,,,,,,,
Slovakia,SVK,2021-09-17,,,43.82,,,,,,,40.01,54.05,,62.83,,,,,,59.43,,74.06,,,,,,,,,,,,,,
Slovakia,SVK,2021-09-24,,,44.31,,,,,,,40.8,54.47,,63.14,,,,,,59.68,,74.32,,,,,,,,,,,,,,
Slovakia,SVK,2021-10-01,,,44.71,,,,,,,41.49,54.81,,63.35,,,,,,59.84,,74.51,,,,,,,,,,,,,,
Slovakia,SVK,2021-10-08,,,45.05,,,,,,,42.03,55.07,,63.54,,,,,,59.99,,74.7,,,,,,,,,,,,,,
Slovakia,SVK,2021-10-15,,,45.35,,,,,,,42.56,55.32,,63.72,,,,,,60.12,,74.84,,,,,,,,,,,,,,
Slovakia,SVK,2021-10-22,,,45.69,,,,,,,43.12,55.59,,63.94,,,,,,60.3,,75.05,,,,,,,,,,,,,,
Slovakia,SVK,2021-10-29,,,46.02,,,,,,,43.64,55.88,,64.15,,,,,,60.48,,75.23,,,,,,,,,,,,,,
Slovakia,SVK,2021-11-05,,,46.36,,,,,,,44.11,56.15,,64.32,,,,,,60.63,,75.38,,,,,,,,,,,,,,
Slovakia,SVK,2021-11-12,,,46.86,,,,,,,44.76,56.55,,64.55,,,,,,60.78,,75.55,,,,,,,,,,,,,,
Slovakia,SVK,2021-11-19,,,47.48,,,,,,,45.6,57.01,,64.8,,,,,,60.9,,75.72,,,,,,,,,,,,,,
Slovakia,SVK,2021-11-26,,,48.14,,,,,,,46.51,57.5,,65.08,,,,,,61.07,,75.94,,,,,,,,,,,,,,
Slovakia,SVK,2021-12-03,,,48.26,,,,,,,46.65,57.6,,65.14,,,,,,61.1,,75.99,,,,,,,,,,,,,,
Slovenia,SVN,2021-01-01,,,0,,,,,,,0,0,,0,,,,,,0,,0,,,,,,,,,,,,,,
Slovenia,SVN,2021-01-08,,,0,,,,,,,0,0,,0,,,,,,0,,0,,,,,,,,,,,,,,
Slovenia,SVN,2021-01-15,,,0.01,,,,,,,0,0.01,,0.01,,,,,,0.01,,0,,,,,,,,,,,,,,
Slovenia,SVN,2021-01-22,,,0.34,,,,,,,0.06,0.62,,0.42,,,,,,3.62,,0.67,,,,,,,,,,,,,,
Slovenia,SVN,2021-01-29,,,1.47,,,,,,,0.3,2.14,,1.21,,,,,,4.21,,1.11,,,,,,,,,,,,,,
Slovenia,SVN,2021-02-05,,,1.92,,,,,,,0.47,2.71,,1.57,,,,,,14.35,,1.59,,,,,,,,,,,,,,
Slovenia,SVN,2021-02-12,,,2.11,,,,,,,0.55,2.94,,1.66,,,,,,16.09,,1.72,,,,,,,,,,,,,,
Slovenia,SVN,2021-02-19,,,2.2,,,,,,,0.6,3.06,,1.72,,,,,,16.78,,1.77,,,,,,,,,,,,,,
Slovenia,SVN,2021-02-26,,,2.25,,,,,,,0.63,3.11,,1.75,,,,,,17.05,,1.79,,,,,,,,,,,,,,
Slovenia,SVN,2021-03-05,,,2.37,,,,,,,0.69,3.24,,1.81,,,,,,26,,1.91,,,,,,,,,,,,,,
Slovenia,SVN,2021-03-12,,,2.44,,,,,,,0.72,3.33,,1.88,,,,,,41.47,,3.35,,,,,,,,,,,,,,
Slovenia,SVN,2021-03-19,,,2.46,,,,,,,0.75,3.37,,1.92,,,,,,50.29,,8.73,,,,,,,,,,,,,,
Slovenia,SVN,2021-03-26,,,2.49,,,,,,,0.76,3.39,,1.99,,,,,,52.47,,11.8,,,,,,,,,,,,,,
Slovenia,SVN,2021-04-02,,,2.5,,,,,,,0.77,3.42,,2.02,,,,,,54.29,,14.18,,,,,,,,,,,,,,
Slovenia,SVN,2021-04-09,,,2.52,,,,,,,0.78,3.44,,2.07,,,,,,55.19,,15.06,,,,,,,,,,,,,,
Slovenia,SVN,2021-04-16,,,2.54,,,,,,,0.79,3.49,,2.37,,,,,,58.35,,26.18,,,,,,,,,,,,,,
Slovenia,SVN,2021-04-23,,,2.59,,,,,,,0.86,3.64,,3.66,,,,,,59.65,,40.03,,,,,,,,,,,,,,
Slovenia,SVN,2021-04-30,,,2.69,,,,,,,1.05,3.87,,10.95,,,,,,60.67,,50.56,,,,,,,,,,,,,,
Slovenia,SVN,2021-05-07,,,3.1,,,,,,,1.38,4.57,,18.28,,,,,,61.77,,57.89,,,,,,,,,,,,,,
Slovenia,SVN,2021-05-14,,,4.38,,,,,,,2.18,5.86,,23.71,,,,,,62.69,,60.69,,,,,,,,,,,,,,
Slovenia,SVN,2021-05-21,,,5.87,,,,,,,2.92,9.11,,30.76,,,,,,63.71,,62.94,,,,,,,,,,,,,,
Slovenia,SVN,2021-05-28,,,7.35,,,,,,,3.65,20.04,,37.57,,,,,,64.79,,65.47,,,,,,,,,,,,,,
Slovenia,SVN,2021-06-04,,,11.11,,,,,,,5.64,29.07,,44.61,,,,,,65.88,,67.48,,,,,,,,,,,,,,
Slovenia,SVN,2021-06-11,,,15.76,,,,,,,8.33,34.35,,49.22,,,,,,66.58,,68.85,,,,,,,,,,,,,,
Slovenia,SVN,2021-06-18,,,18.93,,,,,,,11,37.57,,52.08,,,,,,67.25,,69.86,,,,,,,,,,,,,,
Slovenia,SVN,2021-06-25,,,22.45,,,,,,,14.57,41.53,,54.92,,,,,,67.91,,71.18,,,,,,,,,,,,,,
Slovenia,SVN,2021-07-02,,,26.72,,,,,,,19.66,44.48,,57.31,,,,,,68.62,,72.13,,,,,,,,,,,,,,
Slovenia,SVN,2021-07-09,,,29.77,,,,,,,23.66,46.6,,58.92,,,,,,69.09,,72.98,,,,,,,,,,,,,,
Slovenia,SVN,2021-07-16,,,32.01,,,,,,,26.74,48.13,,59.98,,,,,,69.63,,73.66,,,,,,,,,,,,,,
Slovenia,SVN,2021-07-23,,,33.68,,,,,,,28.84,49.42,,60.89,,,,,,70.36,,74.3,,,,,,,,,,,,,,
Slovenia,SVN,2021-07-30,,,35.15,,,,,,,30.71,50.65,,61.91,,,,,,71.35,,75.2,,,,,,,,,,,,,,
Slovenia,SVN,2021-08-06,,,36.47,,,,,,,32.4,51.94,,63.03,,,,,,72.43,,76.17,,,,,,,,,,,,,,
Slovenia,SVN,2021-08-13,,,37.72,,,,,,,34.21,53.12,,64.03,,,,,,73.21,,77.04,,,,,,,,,,,,,,
Slovenia,SVN,2021-08-20,,,39,,,,,,,36.08,54.36,,65.05,,,,,,73.91,,77.94,,,,,,,,,,,,,,
Slovenia,SVN,2021-08-27,,,40.19,,,,,,,37.7,55.4,,65.93,,,,,,74.84,,78.76,,,,,,,,,,,,,,
Slovenia,SVN,2021-09-03,,,41.2,,,,,,,39.17,56.22,,66.65,,,,,,75.38,,79.37,,,,,,,,,,,,,,
Slovenia,SVN,2021-09-10,,,42.42,,,,,,,40.93,57.31,,67.5,,,,,,76.19,,80.16,,,,,,,,,,,,,,
Slovenia,SVN,2021-09-17,,,44.68,,,,,,,43.71,59.28,,68.82,,,,,,77.21,,81.3,,,,,,,,,,,,,,
Slovenia,SVN,2021-09-24,,,45.94,,,,,,,45.44,60.37,,69.68,,,,,,77.94,,82.06,,,,,,,,,,,,,,
Slovenia,SVN,2021-10-01,,,47.1,,,,,,,46.88,61.35,,70.57,,,,,,78.69,,82.87,,,,,,,,,,,,,,
Slovenia,SVN,2021-10-08,,,49.16,,,,,,,49.35,63.31,,72.23,,,,,,80.01,,84.4,,,,,,,,,,,,,,
Slovenia,SVN,2021-10-15,,,50.42,,,,,,,51.07,64.43,,73.18,,,,,,81.11,,85.45,,,,,,,,,,,,,,
Slovenia,SVN,2021-10-22,,,51.1,,,,,,,52.03,64.96,,73.66,,,,,,81.74,,85.95,,,,,,,,,,,,,,
Slovenia,SVN,2021-10-29,,,51.54,,,,,,,52.65,65.3,,73.95,,,,,,82.02,,86.21,,,,,,,,,,,,,,
Slovenia,SVN,2021-11-05,,,51.88,,,,,,,53.09,65.62,,74.21,,,,,,82.3,,86.47,,,,,,,,,,,,,,
Slovenia,SVN,2021-11-12,,,52.27,,,,,,,53.51,66.01,,74.55,,,,,,82.67,,86.8,,,,,,,,,,,,,,
Slovenia,SVN,2021-11-19,,,52.68,,,,,,,53.91,66.43,,74.92,,,,,,82.99,,87.18,,,,,,,,,,,,,,
Slovenia,SVN,2021-11-26,,,53.15,,,,,,,54.35,66.87,,75.3,,,,,,83.32,,87.54,,,,,,,,,,,,,,
Spain,ESP,2021-01-08,,,0,,,,,,,0,0,,0,,,,,,0,,0,,,,,,,,,,,0,0,,0
Spain,ESP,2021-01-15,,,0,,,,,,,0,0,,0,,,,,,0.03,,0.01,,,,,,,,,,,0,0,0,0
Spain,ESP,2021-01-22,,,0.14,,,,,,,0.04,0.2,,0.18,,,,,,1.23,,0.19,,,,,,,,,,,0,0,0,0
Spain,ESP,2021-01-29,,,0.71,,,,,,,0.24,0.93,,0.75,,,,,,4.28,,0.63,,,,,,,,,,,0,0,0,0
Spain,ESP,2021-02-05,,,1.9,,,,,,,0.62,2.41,,1.85,,,,,,6.42,,0.98,,,,,,,,,,,0,0,0,0
Spain,ESP,2021-02-12,,,2.71,,,,,,,0.94,3.43,,2.59,,,,,,7.34,,1.14,,,,,,,,,,,0,0.01,0,0
Spain,ESP,2021-02-19,,,3.02,,,,,,,1.1,3.84,,2.88,,,,,,7.73,,1.21,,,,,,,,,,,0,0.01,0,0
Spain,ESP,2021-02-26,,,3.18,,,,,,,1.2,4.03,,3.01,,,,,,8.06,,1.27,,,,,,,,,,,0,0.01,0,0
Spain,ESP,2021-03-05,,,3.53,,,,,,,1.36,4.45,,3.32,,,,,,8.68,,1.35,,,,,,,,,,,0,0.02,0,0
Spain,ESP,2021-03-12,,,4.01,,,,,,,1.67,5.04,,3.88,,,,,,13.75,,1.58,,,,,,,,,,,0,0.03,0,0
Spain,ESP,2021-03-19,,,4.37,,,,,,,1.95,5.54,,4.46,,,,,,23.84,,2.05,,,,,,,,,,,0,0.05,0,0
Spain,ESP,2021-03-26,,,4.56,,,,,,,2.11,5.81,,4.82,,,,,,37.01,,2.55,,,,,,,,,,,0,0.06,0,0
Spain,ESP,2021-04-02,,,4.63,,,,,,,2.15,5.91,,4.96,,,,,,44.81,,2.82,,,,,,,,,,,0,0.06,0,0
Spain,ESP,2021-04-09,,,4.7,,,,,,,2.21,6.02,,5.11,,,,,,51.85,,3.02,,,,,,,,,,,0,0.07,0,0
Spain,ESP,2021-04-16,,,4.79,,,,,,,2.28,6.13,,5.26,,,,,,60.95,,3.3,,,,,,,,,,,0,0.07,0,0
Spain,ESP,2021-04-23,,,4.85,,,,,,,2.32,6.22,,5.49,,,,,,76.66,,5.03,,,,,,,,,,,0,0.08,0,0
Spain,ESP,2021-04-30,,,4.94,,,,,,,2.4,6.35,,6.35,,,,,,92.85,,20.68,,,,,,,,,,,0,0.09,0,0
Spain,ESP,2021-05-07,,,5.07,,,,,,,2.48,6.54,,7,,,,,,97.21,,43.97,,,,,,,,,,,0,0.1,0,0
Spain,ESP,2021-05-14,,,5.28,,,,,,,2.59,7.03,,7.66,,,,,,98.83,,65.17,,,,,,,,,,,0,0.12,0,0.01
Spain,ESP,2021-05-21,,,5.5,,,,,,,2.72,8.36,,9.95,,,,,,99.58,,82.24,,,,,,,,,,,0,0.13,0.01,0.01
Spain,ESP,2021-05-28,,,6.38,,,,,,,3.11,11.82,,16.09,,,,,,100.08,,91.31,,,,,,,,,,,0,0.14,0.01,0.01
Spain,ESP,2021-06-04,,,8.49,,,,,,,3.94,23.25,,21.8,,,,,,100.44,,94.32,,,,,,,,,,,0,0.16,0.01,0.01
Spain,ESP,2021-06-11,,,10.74,,,,,,,4.78,39.6,,25.26,,,,,,100.72,,95.7,,,,,,,,,,,0.01,0.19,0.01,0.01
Spain,ESP,2021-06-18,,,12.67,,,,,,,5.68,54.1,,30.05,,,,,,100.92,,96.42,,,,,,,,,,,0.01,0.21,0.01,0.01
Spain,ESP,2021-06-25,,,15.55,,,,,,,6.45,70.76,,41.12,,,,,,101.05,,96.79,,,,,,,,,,,0.01,0.23,0.01,0.01
Spain,ESP,2021-07-02,,,22.17,,,,,,,7.14,79.37,,54.01,,,,,,101.17,,97.09,,,,,,,,,,,0.01,0.26,0.02,0.02
Spain,ESP,2021-07-09,,,30.42,,,,,,,7.83,82.37,,69.43,,,,,,101.25,,97.29,,,,,,,,,,,0.01,0.31,0.02,0.04
Spain,ESP,2021-07-16,,,38.49,,,,,,,8.57,84.03,,79.84,,,,,,101.32,,97.45,,,,,,,,,,,0.01,0.38,0.02,0.05
Spain,ESP,2021-07-23,,,46.31,,,,,,,9.66,85.23,,85.91,,,,,,101.39,,97.61,,,,,,,,,,,0.01,0.74,0.02,0.07
Spain,ESP,2021-07-30,,,51.95,,,,,,,12.05,85.89,,89.23,,,,,,101.45,,97.72,,,,,,,,,,,0.01,2.2,0.02,0.11
Spain,ESP,2021-08-06,,,57.31,,,,,,,14.82,86.35,,90.65,,,,,,101.49,,97.8,,,,,,,,,,,0.01,3.55,0.02,0.15
Spain,ESP,2021-08-13,,,62.09,,,,,,,21.16,86.65,,91.47,,,,,,101.54,,97.87,,,,,,,,,,,0.01,5.65,0.02,0.22
Spain,ESP,2021-08-20,,,66.19,,,,,,,32.9,86.88,,91.97,,,,,,101.58,,97.93,,,,,,,,,,,0.01,11.15,0.02,0.81
Spain,ESP,2021-08-27,,,69.18,,,,,,,44.98,87.13,,92.46,,,,,,101.62,,97.99,,,,,,,,,,,0.01,23.19,0.02,3.94
Spain,ESP,2021-09-03,,,71.05,,,,,,,54.83,87.38,,92.86,,,,,,101.67,,98.06,,,,,,,,,,,0.02,40.91,0.02,12.01
Spain,ESP,2021-09-10,,,72.16,,,,,,,59.66,87.59,,93.25,,,,,,101.7,,98.13,,,,,,,,,,,0.02,54.14,0.02,23.02
Spain,ESP,2021-09-17,,,72.98,,,,,,,62.14,87.75,,93.49,,,,,,101.74,,98.18,,,,,,,,,,,0.02,63.89,0.02,31.31
Spain,ESP,2021-09-24,,,73.64,,,,,,,63.94,87.88,,93.71,,,,,,101.78,,98.23,,,,,,,,,,,0.02,68.52,0.02,35.54
Spain,ESP,2021-10-01,,,74.2,,,,,,,65.26,88,,93.87,,,,,,101.81,,98.27,,,,,,,,,,,0.02,71.33,0.02,38.17
Spain,ESP,2021-10-08,,,74.56,,,,,,,66.04,88.09,,93.99,,,,,,101.84,,98.31,,,,,,,,,,,0.02,72.52,0.02,39.26
Spain,ESP,2021-10-15,,,74.84,,,,,,,66.6,88.17,,94.08,,,,,,101.86,,98.34,,,,,,,,,,,0.02,73.2,0.03,39.95
Spain,ESP,2021-10-22,,,75.1,,,,,,,67.08,88.24,,94.16,,,,,,101.88,,98.37,,,,,,,,,,,0.02,73.7,0.03,40.48
Spain,ESP,2021-10-29,,,75.3,,,,,,,67.44,88.3,,94.23,,,,,,101.91,,98.39,,,,,,,,,,,0.02,74.04,0.03,40.86
Spain,ESP,2021-11-05,,,75.44,,,,,,,67.69,88.35,,94.28,,,,,,101.94,,98.41,,,,,,,,,,,0.02,74.26,0.03,41.13
Spain,ESP,2021-11-12,,,75.6,,,,,,,67.96,88.41,,94.34,,,,,,101.97,,98.44,,,,,,,,,,,0.02,74.5,0.03,41.42
Spain,ESP,2021-11-19,,,75.78,,,,,,,68.25,88.49,,94.4,,,,,,101.99,,98.47,,,,,,,,,,,0.02,74.72,0.03,41.71
Spain,ESP,2021-11-26,,,75.93,,,,,,,68.48,88.56,,94.47,,,,,,102.01,,98.49,,,,,,,,,,,0.02,74.89,0.03,41.93
Sweden,SWE,2021-01-01,,,0,,,,,,,0,0,,0,,,,,,0,,0,,,,,,,,,,,,,,
Sweden,SWE,2021-01-08,,,0,,,,,,,0,0,,0,,,,,,0,,0,,,,,,,,,,,,,,
Sweden,SWE,2021-01-15,,,0,,,,,,,0,0,,0,,,,,,0.06,,0.01,,,,,,,,,,,,,,
Sweden,SWE,2021-01-22,,,0.03,,,,,,,0.01,0.06,,0.07,,,,,,1.36,,0.21,,,,,,,,,,,,,,
Sweden,SWE,2021-01-29,,,0.1,,,,,,,0.03,0.21,,0.27,,,,,,4.18,,0.68,,,,,,,,,,,,,,
Sweden,SWE,2021-02-05,,,0.45,,,,,,,0.19,0.83,,0.81,,,,,,8.35,,1.4,,,,,,,,,,,,,,
Sweden,SWE,2021-02-12,,,0.95,,,,,,,0.42,1.63,,1.55,,,,,,13.04,,2.32,,,,,,,,,,,,,,
Sweden,SWE,2021-02-19,,,1.72,,,,,,,0.83,2.86,,2.56,,,,,,16.69,,3.16,,,,,,,,,,,,,,
Sweden,SWE,2021-02-26,,,2.21,,,,,,,1.14,3.63,,3.21,,,,,,19.14,,3.74,,,,,,,,,,,,,,
Sweden,SWE,2021-03-05,,,2.45,,,,,,,1.28,4.02,,3.6,,,,,,21.71,,4.31,,,,,,,,,,,,,,
Sweden,SWE,2021-03-12,,,2.59,,,,,,,1.37,4.26,,3.98,,,,,,25.17,,5.12,,,,,,,,,,,,,,
Sweden,SWE,2021-03-19,,,2.74,,,,,,,1.45,4.51,,4.46,,,,,,30.83,,6.24,,,,,,,,,,,,,,
Sweden,SWE,2021-03-26,,,2.86,,,,,,,1.52,4.73,,5.07,,,,,,38.55,,7.65,,,,,,,,,,,,,,
Sweden,SWE,2021-04-02,,,2.96,,,,,,,1.58,4.91,,5.5,,,,,,47.07,,8.9,,,,,,,,,,,,,,
Sweden,SWE,2021-04-09,,,3.06,,,,,,,1.64,5.09,,5.88,,,,,,59.04,,10.89,,,,,,,,,,,,,,
Sweden,SWE,2021-04-16,,,3.15,,,,,,,1.7,5.25,,6.23,,,,,,65.8,,13.01,,,,,,,,,,,,,,
Sweden,SWE,2021-04-23,,,3.22,,,,,,,1.75,5.38,,6.52,,,,,,69.06,,14.37,,,,,,,,,,,,,,
Sweden,SWE,2021-04-30,,,3.31,,,,,,,1.81,5.54,,6.76,,,,,,70.65,,15.46,,,,,,,,,,,,,,
Sweden,SWE,2021-05-07,,,3.59,,,,,,,1.99,5.96,,7.33,,,,,,78.66,,20.6,,,,,,,,,,,,,,
Sweden,SWE,2021-05-14,,,4.13,,,,,,,2.34,6.73,,8.18,,,,,,83.82,,28.64,,,,,,,,,,,,,,
Sweden,SWE,2021-05-21,,,5,,,,,,,2.96,7.99,,10.76,,,,,,86.15,,40.11,,,,,,,,,,,,,,
Sweden,SWE,2021-05-28,,,5.79,,,,,,,3.51,9.27,,19.55,,,,,,87.43,,53.92,,,,,,,,,,,,,,
Sweden,SWE,2021-06-04,,,6.88,,,,,,,4.28,11.83,,36.69,,,,,,88.45,,63.72,,,,,,,,,,,,,,
Sweden,SWE,2021-06-11,,,8.31,,,,,,,5.28,18.72,,53.81,,,,,,89.24,,70.94,,,,,,,,,,,,,,
Sweden,SWE,2021-06-18,,,10.38,,,,,,,6.42,29.79,,67.13,,,,,,90.22,,80.37,,,,,,,,,,,,,,
Sweden,SWE,2021-06-25,,,12.22,,,,,,,7.39,39.72,,75.51,,,,,,90.8,,85.76,,,,,,,,,,,,,,
Sweden,SWE,2021-07-02,,,14.35,,,,,,,8.23,50.67,,80.81,,,,,,91.32,,89.65,,,,,,,,,,,,,,
Sweden,SWE,2021-07-09,,,16.07,,,,,,,8.79,57.98,,83.42,,,,,,91.53,,91.89,,,,,,,,,,,,,,
Sweden,SWE,2021-07-16,,,17.66,,,,,,,9.32,63.93,,84.84,,,,,,91.65,,92.64,,,,,,,,,,,,,,
Sweden,SWE,2021-07-23,,,20.89,,,,,,,9.94,69.57,,85.92,,,,,,91.76,,93.04,,,,,,,,,,,,,,
Sweden,SWE,2021-07-30,,,26.05,,,,,,,10.69,74.65,,86.66,,,,,,91.85,,93.33,,,,,,,,,,,,,,
Sweden,SWE,2021-08-06,,,32.63,,,,,,,11.9,78.65,,87.24,,,,,,91.93,,93.54,,,,,,,,,,,,,,
Sweden,SWE,2021-08-13,,,40.71,,,,,,,14,81.29,,87.78,,,,,,92,,93.75,,,,,,,,,,,,,,
Sweden,SWE,2021-08-20,,,50.27,,,,,,,20.58,83.03,,88.25,,,,,,92.08,,93.95,,,,,,,,,,,,,,
Sweden,SWE,2021-08-27,,,58.06,,,,,,,32.04,84.08,,88.62,,,,,,92.14,,94.12,,,,,,,,,,,,,,
Sweden,SWE,2021-09-03,,,63.33,,,,,,,43.03,84.84,,88.95,,,,,,92.2,,94.27,,,,,,,,,,,,,,
Sweden,SWE,2021-09-10,,,66.74,,,,,,,50.57,85.51,,89.26,,,,,,92.25,,94.41,,,,,,,,,,,,,,
Sweden,SWE,2021-09-17,,,69.17,,,,,,,55.75,86.06,,89.52,,,,,,92.32,,94.54,,,,,,,,,,,,,,
Sweden,SWE,2021-09-24,,,70.86,,,,,,,59.01,86.49,,89.74,,,,,,92.36,,94.65,,,,,,,,,,,,,,
Sweden,SWE,2021-10-01,,,72.29,,,,,,,61.5,86.9,,89.93,,,,,,92.43,,94.74,,,,,,,,,,,,,,
Sweden,SWE,2021-10-08,,,73.35,,,,,,,63.13,87.26,,90.1,,,,,,92.57,,94.83,,,,,,,,,,,,,,
Sweden,SWE,2021-10-15,,,74.28,,,,,,,64.32,87.6,,90.27,,,,,,92.79,,94.94,,,,,,,,,,,,,,
Sweden,SWE,2021-10-22,,,75.02,,,,,,,65.25,87.88,,90.43,,,,,,92.98,,95.05,,,,,,,,,,,,,,
Sweden,SWE,2021-10-29,,,75.7,,,,,,,66.35,88.12,,90.56,,,,,,93.17,,95.13,,,,,,,,,,,,,,
Sweden,SWE,2021-11-05,,,76.13,,,,,,,67.12,88.26,,90.65,,,,,,93.3,,95.19,,,,,,,,,,,,,,
Sweden,SWE,2021-11-12,,,76.52,,,,,,,67.82,88.41,,90.75,,,,,,93.47,,95.32,,,,,,,,,,,,,,
